fas_id,course_code,course_title,department,rating,hours_per_week,num_students,semester,num_semesters_offered,rating_category,workload_category,size_category
110371,ECON 1000,"Growth, Technology, Inequality, and Education 001",ECON,3.9,4.97,41,2022Fall,1,Satisfactory,Moderate,Medium
110382,GENED 1129,Infectious Diseases and Social Injustice 001,GENED,4.0,4.07,18,2023Fall,1,Good,Moderate,Medium
110392,STAT 300HFRA,Research in Statistics 001,STAT,4.8,0,21,2024Fall,3,Excellent,Light,Medium
110398,SPANSH 186,"Tobacco and Sugar, Seminar in Caribbean Counterpoints 001",SPANSH,4.14,8.0,12,2025Spring,2,Good,Moderate,Small
110424,MCB 60,Cellular Biology and Molecular Medicine 001,MCB,4.14,8.27,62,2024Fall,3,Good,Heavy,Large
110425,FYSEMR 30Q,Death and Immortality 001,FYSEMR,4.18,3.27,12,2024Fall,3,Good,Light,Small
110440,HUMAN 10A,A Humanities Colloquium from Homer to Joyce 001,HUMAN,4.52,9.06,89,2024Fall,3,Excellent,Heavy,Large
110441,HUMAN 10B,A Humanities Colloquium from Homer to Joyce 001,HUMAN,4.52,8.5,86,2025Spring,3,Excellent,Heavy,Large
110444,HIST 97G,"""What is Legal History?"" 01",HIST,3.55,11.2,15,2023Spring,1,Satisfactory,Heavy,Medium
110445,HIST 97H,"""What is Urban History?"" 001",HIST,4.3,7.8,12,2024Spring,1,Good,Moderate,Small
110450,MCB 63,Biochemistry and Molecular Medicine 001,MCB,3.65,11.5,23,2024Fall,3,Satisfactory,Heavy,Medium
110464,GENED 1049,East Asian Cinema 001,GENED,4.61,4.39,173,2023Spring,1,Excellent,Moderate,Large
110471,EAFM 222,Media Cultures in the People's Republic of China 01,EAFM,5.0,7.0,13,2022Fall,1,Excellent,Moderate,Small
110474,MATH 265,Singularities and Hodge theory 001,MATH,4.75,13.33,39,2024Fall,1,Excellent,Heavy,Medium
110501,AFRAMER 199X,Social Revolutions in Latin America 001,AFRAMER,4.94,8.78,18,2024Fall,1,Excellent,Heavy,Medium
110504,MATH 267Z,Posets 001,MATH,4.55,5.7,24,2024Fall,1,Excellent,Moderate,Medium
110507,SOCIOL 1058,"Sex, Gender, Sexuality 001",SOCIOL,4.64,5.32,38,2024Fall,2,Excellent,Moderate,Medium
110521,BPH 219,Biological Sciences Communications 001,BPH,4.0,4.0,12,2024Fall,3,Good,Moderate,Small
110526,PHYSICS 262,Statistical Mechanics 001,PHYSICS,4.1,10.83,57,2024Fall,3,Good,Heavy,Large
110543,CHNSE 106A,Introduction to Literary Sinitic 001,CHNSE,4.5,5.67,5,2024Fall,3,Excellent,Moderate,Small
110546,VIROLOGY 201,Virology 001,VIROLOGY,3.56,3.67,12,2025Spring,3,Satisfactory,Light,Small
110551,SOCIOL 2209,Qualitative Social Analysis: Seminar 001,SOCIOL,4.17,13.5,8,2024Spring,2,Good,Heavy,Small
110578,SPANSH 70B,Golden Age Literature 001,SPANSH,4.0,4.27,12,2023Fall,1,Good,Moderate,Small
110596,MATH 19A,Modeling and Differential Equations for the Life Sciences 001,MATH,4.25,12.95,22,2024Fall,3,Good,Heavy,Medium
110599,UKRA CR,Advanced Ukrainian 001,UKRA,5.0,4.75,6,2024Fall,2,Excellent,Moderate,Small
110614,LATIN 117,Livy and the Gauls 001,LATIN,5.0,5.88,10,2022Fall,1,Excellent,Moderate,Small
110638,MUSIC 190RB,Topics in World Music: Proseminar SEM,MUSIC,2.25,6.75,6,2024Fall,1,Below Average,Moderate,Small
110641,PORTUG 11S,"Beginning Portuguese for Spanish Speakers II: More SAMBA, less Salsa! 001",PORTUG,4.88,4.0,12,2025Spring,3,Excellent,Moderate,Small
110650,HAA 98AR,Junior Tutorial - Museums and Collections 001,HAA,2.75,5.13,12,2024Fall,3,Below Average,Moderate,Small
110658,LING 107,Introduction to Indo-European 001,LING,4.67,5.5,20,2025Spring,2,Excellent,Moderate,Medium
110660,ECON 2450A,Public Economics and Fiscal Policy I 001,ECON,3.67,6.33,14,2024Fall,3,Satisfactory,Moderate,Small
110661,COMPSCI 1820,Planning and Learning Methods in AI 001,COMPSCI,3.12,9.01,117,2025Spring,3,Below Average,Heavy,Large
110673,HIST 3900,Writing History: Approaches and Practices 01,HIST,3.8,10.5,17,2025Spring,3,Satisfactory,Heavy,Medium
110676,AFVS 53AR,Fundamentals of Animation 001,AFVS,4.88,7.0,11,2025Spring,5,Excellent,Moderate,Small
110684,APMTH 205,Advanced Scientific Computing: Numerical Methods 001,APMTH,3.63,8.16,70,2024Fall,3,Satisfactory,Heavy,Large
110708,ECON 2060,Contract Theory 001,ECON,4.38,5.25,13,2025Spring,3,Good,Moderate,Small
110722,CHNSE 142B,Advanced Conversational Chinese 001,CHNSE,4.67,4.67,6,2024Spring,1,Excellent,Moderate,Small
110731,ECON 2725,Corporate Finance and Banking 001,ECON,5.0,6.5,17,2024Fall,3,Excellent,Moderate,Medium
110751,STAT 139,Introduction to Linear Models 001,STAT,4.18,7.98,116,2024Fall,3,Good,Moderate,Large
110757,LATIN 106A,Virgil: Eclogues and Georgics 001,LATIN,4.5,6.19,18,2022Fall,1,Excellent,Moderate,Medium
110766,STAT 110,Introduction to Probability 001,STAT,4.05,12.07,507,2024Fall,3,Good,Heavy,Large
110776,PSY 16,Developmental Psychology 001,PSY,4.27,3.95,33,2024Fall,3,Good,Light,Medium
110782,JAPAN 106A,Classical Japanese 001,JAPAN,5.0,5.5,6,2024Fall,2,Excellent,Moderate,Small
110785,LING 101,The Science of Language: An Introduction 001,LING,4.56,5.22,14,2024Fall,3,Excellent,Moderate,Small
110786,CHNSHIS 235R,Topics in Warring States History: Seminar 01,CHNSHIS,5.0,5.67,12,2023Spring,1,Excellent,Moderate,Small
110808,MATH 25A,Theoretical Linear Algebra and Real Analysis I 001,MATH,4.78,15.35,23,2024Fall,3,Excellent,Heavy,Medium
110818,GOV 2105,Comparative Politics: Field Seminar 001,GOV,4.63,14.25,18,2025Spring,3,Excellent,Heavy,Medium
110836,GOV 2285,Political Science and China 001,GOV,5.0,17.17,7,2024Spring,2,Excellent,Heavy,Small
110854,MUSIC 164R,Compositional Studies LEC,MUSIC,4.43,6.0,12,2024Spring,1,Good,Moderate,Small
110855,MATH 25B,Theoretical Linear Algebra and Real Analysis II 001,MATH,4.71,12.14,7,2025Spring,3,Excellent,Heavy,Small
110859,RUSS 111,Fourth-Year Russian: Russian and Post-Soviet Studies 001,RUSS,5.0,9.83,6,2022Fall,1,Excellent,Heavy,Small
110880,MATH 213A,Advanced Complex Analysis 001,MATH,4.4,12.2,9,2024Fall,3,Good,Heavy,Small
110893,GOV 1280,Government & Politics of China 001,GOV,4.72,4.37,86,2024Fall,2,Excellent,Moderate,Large
110914,NEC 101,"Historical Background to the Contemporary Middle East: Religion, Literature and Politics 001",NEC,4.0,4.5,13,2025Spring,3,Good,Moderate,Small
110940,CHNSE 120B,Intermediate Modern Chinese 001,CHNSE,4.9,7.4,17,2025Spring,3,Excellent,Moderate,Medium
110943,ESPP 91R,Supervised Reading and Research 001,ESPP,2.67,11.5,6,2024Fall,2,Below Average,Heavy,Small
110947,MOD-HEB 120A,Intermediate Modern Hebrew I 001,MOD-HEB,4.0,5.33,6,2024Fall,2,Good,Moderate,Small
110953,GOV 2005,Formal Political Theory I 001,GOV,4.13,7.86,19,2024Fall,3,Good,Moderate,Medium
110989,MATH 21B,Linear Algebra and Differential Equations 011,MATH,3.89,11.91,24,2025Spring,6,Satisfactory,Heavy,Medium
110990,COMPSCI 148,Design of VLSI Circuits and Systems 001,COMPSCI,4.64,10.64,31,2024Spring,1,Excellent,Heavy,Medium
111002,LING 97R,Group Tutorial - Sophomore Year 001,LING,4.33,2.75,8,2025Spring,3,Good,Light,Small
111010,MATH 1B,"Integration, Series and Differential Equations 011",MATH,3.27,10.66,17,2025Spring,6,Below Average,Heavy,Medium
111036,STAT 111,Introduction to Statistical Inference 001,STAT,4.31,11.71,201,2025Spring,3,Good,Heavy,Large
111086,GOV 2114,The Politics of Health Care in Canada and The U.S. 001,GOV,5.0,6.4,8,2023Fall,1,Excellent,Moderate,Small
111105,ECON 1723,Capital Markets 001,ECON,3.8,6.91,122,2025Spring,3,Satisfactory,Moderate,Large
111129,CHNSE 140A,Advanced Modern Chinese 002,CHNSE,4.57,5.57,8,2023Fall,2,Excellent,Moderate,Small
111130,STAT 211,Statistical Inference I 001,STAT,4.38,12.61,51,2024Fall,3,Good,Heavy,Large
111133,MATH 136,Differential Geometry 001,MATH,3.81,6.4,36,2024Fall,3,Satisfactory,Moderate,Medium
111138,RELIGION 1400,Introduction to the New Testament 1,RELIGION,4.38,4.0,21,2024Fall,2,Good,Moderate,Medium
111161,MATH MA,Introduction to Functions and Calculus I 001,MATH,3.96,10.89,14,2024Fall,3,Satisfactory,Heavy,Small
111162,GOV 1243,Politics and Power in Post-Soviet Russia 001,GOV,3.58,5.78,32,2025Spring,2,Satisfactory,Moderate,Medium
111164,PHYSICS 15A,Introductory Mechanics and Relativity 001,PHYSICS,4.26,7.21,48,2025Spring,6,Good,Moderate,Medium
111191,PHYSICS 287A,Introduction to String Theory 001,PHYSICS,4.8,18.25,7,2024Fall,2,Excellent,Heavy,Small
111192,ANTHRO 1060,Introduction to Archaeological Science 001,ANTHRO,5.0,8.29,11,2025Spring,2,Excellent,Heavy,Small
111193,JAPAN BA,Elementary Japanese 001,JAPAN,4.8,7.8,10,2024Fall,3,Excellent,Moderate,Small
111197,PHYSICS 16,Mechanics and Special Relativity 001,PHYSICS,3.33,16.0,27,2024Fall,3,Below Average,Heavy,Medium
111202,CELTIC 137,Celtic Mythology 001,CELTIC,4.5,2.0,24,2023Fall,1,Excellent,Light,Medium
111213,ECON 2010C,Economic Theory 001,ECON,4.45,11.94,30,2024Fall,3,Good,Heavy,Medium
111215,CELLBIO 207,"Development, Stem Cells and Regeneration 001",CELLBIO,3.63,5.88,9,2025Spring,3,Satisfactory,Moderate,Small
111231,PHYSICS 151,Mechanics 001,PHYSICS,3.6,9.9,14,2024Fall,3,Satisfactory,Heavy,Small
111235,KOREAN 130A,Pre-advanced Korean 001,KOREAN,4.17,6.5,11,2024Fall,3,Good,Moderate,Small
111261,ECON 1661,Economics of Climate Change and Environmental Policy 001,ECON,4.0,4.82,35,2025Spring,3,Good,Moderate,Medium
111292,ECON 1800,The Economics of Cities 001,ECON,4.49,5.18,72,2025Spring,2,Good,Moderate,Large
111305,ASTRON 2,Celestial Navigation 001,ASTRON,4.0,12.91,17,2024Fall,3,Good,Heavy,Medium
111314,PHYSICS 251A,Advanced Quantum Mechanics I 001,PHYSICS,4.31,13.08,35,2024Fall,3,Good,Heavy,Medium
111321,MATH 276B,Introduction to Integrable Probability 001,MATH,5.0,4.6,34,2025Spring,1,Excellent,Moderate,Medium
111324,PERSIAN BA,Intermediate Persian I 001,PERSIAN,3.5,3.5,7,2024Fall,2,Satisfactory,Light,Small
111335,PHIL 176,Contemporary Political Philosophy 001,PHIL,4.62,6.77,15,2024Fall,1,Excellent,Moderate,Medium
111347,MUSIC 208R,Ethnomusicology: Seminar SEM,MUSIC,4.25,5.0,8,2024Spring,1,Good,Moderate,Small
111353,MUSIC 4,Introduction to Composition SEM,MUSIC,4.44,6.78,11,2025Spring,2,Good,Moderate,Small
111358,GENETIC 216,Advanced Topics in Gene Expression 0001,GENETIC,4.75,8.42,13,2025Spring,3,Excellent,Heavy,Small
111361,E-PSCI 131,Introduction to Physical Oceanography and Climate 001,E-PSCI,5.0,7.4,21,2024Spring,1,Excellent,Moderate,Medium
111385,MUSIC 219R,19th Century Music SEM,MUSIC,4.67,6.33,8,2022Fall,1,Excellent,Moderate,Small
111399,MUSIC 180R,The Harvard New Music Ensemble STO,MUSIC,4.86,3.29,9,2023Fall,1,Excellent,Light,Small
111404,ECON 3012,Graduate Student Workshop in Labor Economics 001,ECON,3.67,0,20,2025Spring,4,Satisfactory,Light,Medium
111406,GREEK 104,Herodotus 001,GREEK,4.4,7.4,6,2023Fall,1,Good,Moderate,Small
111407,ECON 2611,Industrial Organization II 001,ECON,4.7,8.33,16,2025Spring,3,Excellent,Heavy,Medium
111410,GOV 2305,American Government and Politics: Field Seminar 001,GOV,3.93,9.79,20,2024Fall,3,Satisfactory,Heavy,Medium
111424,PHIL 140,Fundamentals of Logic 001,PHIL,3.55,5.86,36,2023Fall,2,Satisfactory,Moderate,Medium
111428,GOV 2020,The Hidden Curriculum 001,GOV,4.38,6.62,20,2024Fall,1,Good,Moderate,Medium
111438,AFRAMER 123Z,American Democracy 001,AFRAMER,4.0,6.2,15,2025Spring,3,Good,Moderate,Medium
111458,MATH 131,Topological Spaces and Fundamental Group 001,MATH,3.2,11.21,28,2024Fall,3,Below Average,Heavy,Medium
111477,ECON 1545,International Financial and Macroeconomic Policy 001,ECON,4.64,7.21,23,2024Fall,2,Excellent,Moderate,Medium
111508,HAA 193X,African Architecture 001,HAA,4.0,4.75,11,2025Spring,2,Good,Moderate,Small
111530,GOV 2002,Quantitative Social Science Methods II 001,GOV,3.74,9.45,25,2023Fall,2,Satisfactory,Heavy,Medium
111533,MATH 124,Number Theory 001,MATH,3.6,10.11,13,2024Fall,3,Satisfactory,Heavy,Small
111536,GOV 2080,The Political Philosophy of Jonathan Swift 001,GOV,4.33,3.18,15,2022Fall,1,Good,Light,Medium
111548,GOV 1360,American Public Opinion 001,GOV,4.34,4.23,40,2024Fall,1,Good,Moderate,Medium
111556,GOV 1982,"GOV 1982: Chinese Foreign Policy, 1949-2024 001",GOV,4.56,5.75,21,2024Fall,2,Excellent,Moderate,Medium
111565,ENGLISH 141,When Novels Were New 001,ENGLISH,4.93,8.2,26,2025Spring,1,Excellent,Heavy,Medium
111575,ENGLISH 178X,The American Novel: Dreiser to the Present 001,ENGLISH,4.62,6.1,102,2024Spring,2,Excellent,Moderate,Large
111650,COMPLIT 299AR,Comparative Literature in Theory and Practice SEM,COMPLIT,5.0,6.0,13,2025Spring,3,Excellent,Moderate,Small
111696,STAT 210,Probability I 001,STAT,4.45,11.49,92,2024Fall,3,Good,Heavy,Large
111698,GOV 1300,Congress: Power and Preferences 001,GOV,4.6,3.8,6,2024Spring,2,Excellent,Light,Small
111720,MCB 169,Molecular and Cellular Immunology 001,MCB,4.16,5.03,58,2024Fall,3,Good,Moderate,Large
111729,TURKISH AA,Elementary Modern Turkish I 001,TURKISH,5.0,7.33,6,2024Fall,3,Excellent,Moderate,Small
111731,PHYSICS 143B,Quantum Mechanics II 001,PHYSICS,4.24,10.62,23,2024Fall,4,Good,Heavy,Medium
111749,ECON 1535,The Global Economy 001,ECON,4.58,6.54,42,2024Fall,3,Excellent,Moderate,Medium
111756,MOD-HEB 120B,Intermediate Modern Hebrew II 001,MOD-HEB,4.25,11.6,6,2023Spring,1,Good,Heavy,Small
111781,SOCIOL 3305,Teaching Practicum 001,SOCIOL,3.83,2.25,7,2022Fall,1,Satisfactory,Light,Small
111796,GERMAN 20B,Intermediate German 001,GERMAN,4.33,4.67,9,2024Spring,2,Good,Moderate,Small
111813,GOV 30,American Government: A New Perspective 001,GOV,4.06,6.23,73,2024Fall,3,Good,Moderate,Large
111822,PHYSICS 153,Electrodynamics 001,PHYSICS,4.34,9.33,60,2025Spring,3,Good,Heavy,Large
111824,MATH 213BR,Riemann Surfaces 001,MATH,4.46,9.62,15,2024Spring,2,Good,Heavy,Medium
111846,KOREAN 130B,Pre-advanced Korean 001,KOREAN,4.14,9.86,14,2025Spring,3,Good,Heavy,Small
111855,E-PSCI 200,Atmospheric Chemistry and Physics 001,E-PSCI,4.86,4.0,9,2023Fall,2,Excellent,Moderate,Small
111876,PHYSICS 251B,Advanced Quantum Mechanics II 001,PHYSICS,4.0,7.75,41,2025Spring,3,Good,Moderate,Medium
111896,PHYSICS 15B,Introductory Electromagnetism 001,PHYSICS,3.56,8.64,51,2025Spring,6,Satisfactory,Heavy,Large
111906,GOV 1780,International Political Economy 001,GOV,4.29,7.57,30,2023Fall,2,Good,Moderate,Medium
111933,FRENCH 16,"Reading, Understanding and Translating Written French for Research 001",FRENCH,4.8,5.6,6,2023Fall,1,Excellent,Moderate,Small
111954,LING 105,Sounds of Language 001,LING,2.8,6.7,16,2024Fall,3,Below Average,Moderate,Medium
111967,PHYSICS 95,Topics in Current Research 001,PHYSICS,4.69,2.86,22,2024Fall,4,Excellent,Light,Medium
111993,COMPSCI 2210,Computational Complexity 001,COMPSCI,4.88,8.59,20,2024Fall,1,Excellent,Heavy,Medium
111994,COMPSCI 2241,Algorithms at the Ends of the Wire 001,COMPSCI,4.22,7.03,124,2025Spring,2,Good,Moderate,Large
111998,ECON 2723,Asset Pricing 001,ECON,4.17,11.6,9,2024Fall,3,Good,Heavy,Small
112062,ECON 1010B,Intermediate Macroeconomics 001,ECON,3.59,5.96,267,2025Spring,6,Satisfactory,Moderate,Large
112069,HIST 2462,Readings in the U.S. in the 20th Century: Proseminar 01,HIST,4.6,8.2,11,2025Spring,2,Excellent,Heavy,Small
112079,HIND-URD 102A,Intermediate Hindi-Urdu 001,HIND-URD,4.75,6.0,13,2024Fall,2,Excellent,Moderate,Small
112099,LING 118,Historical and Comparative Linguistics 001,LING,4.44,3.17,12,2024Fall,2,Good,Light,Small
112103,CHEM 242,Quantum Mechanics for Physical Chemistry LEC,CHEM,2.83,4.4,7,2024Fall,2,Below Average,Moderate,Small
112107,PHYSICS 195A,Introduction to Solid State Physics 001,PHYSICS,4.75,7.25,24,2024Fall,3,Excellent,Moderate,Medium
112121,STAT 160,Introduction to Survey Sampling and Estimation 001,STAT,4.8,7.87,19,2024Spring,1,Excellent,Moderate,Medium
112195,ECON 1818,Economics of Discontinuous Change 001,ECON,4.75,5.0,17,2025Spring,3,Excellent,Moderate,Medium
112199,GENED 1051,Reclaiming Argument: Logic as a Force for Good 001,GENED,4.63,6.39,24,2024Spring,1,Excellent,Moderate,Medium
112204,MATH 261,Algebraic vector bundles and motivic homotopy theory 001,MATH,5.0,5.33,36,2024Fall,1,Excellent,Moderate,Medium
112218,GENED 1177,Language in Culture and Society 001,GENED,3.17,4.5,34,2023Spring,1,Below Average,Moderate,Medium
112219,HEB 130,Hormones and Behavior 001,HEB,4.88,4.13,14,2025Spring,2,Excellent,Moderate,Small
112225,PSY 3900,Professional Ethics 001,PSY,4.71,2.14,7,2022Fall,1,Excellent,Light,Small
112235,MUSIC BHFA,Graduate Musicianship 001,MUSIC,4.6,8.0,8,2023Fall,1,Excellent,Moderate,Small
112263,PHYSICS 232,Advanced Electromagnetism 001,PHYSICS,4.5,6.75,9,2025Spring,3,Excellent,Moderate,Small
112288,GREEK 112A,Ancient Greek Literature: Texts & Contexts 001,GREEK,4.67,10.0,8,2024Fall,2,Excellent,Heavy,Small
112339,GENED 1027,"Human Evolution, Human Health, and Climate Change 001",GENED,4.18,4.21,56,2025Spring,3,Good,Moderate,Large
112340,ITAL 15,Intensive Beginning Italian: Gateway to Italy 001,ITAL,5.0,12.5,7,2025Spring,3,Excellent,Heavy,Small
112349,FYSEMR 21W,"Research at the Harvard Forest—Global Change Ecology: Forests, Ecosystem Function, the Future 001",FYSEMR,4.8,7.2,10,2024Fall,3,Excellent,Moderate,Small
112355,SOCIOL 3307,Proseminar on Inequality and Social Policy III 001,SOCIOL,5.0,3.75,9,2023Fall,2,Excellent,Light,Small
112378,GENED 1105,Can We Know Our Past? 001,GENED,4.37,4.92,89,2024Fall,3,Good,Moderate,Large
112430,GENED 1098,Natural Disasters 001,GENED,4.12,4.48,40,2024Fall,3,Good,Moderate,Medium
112431,BPH 210,Pathophysiology of Human Disease 001,BPH,3.14,5.5,14,2025Spring,2,Below Average,Moderate,Small
112452,LING 99A,Senior Writing Thesis  Year 001,LING,3.67,8.0,8,2023Fall,1,Satisfactory,Moderate,Small
112455,SLAVIC 126,Structure of Modern Russian 001,SLAVIC,4.67,9.0,5,2024Fall,1,Excellent,Heavy,Small
112472,SWEDISH 20A,Intermediate Swedish: Childhood in Swedish Literature and Culture 001,SWEDISH,5.0,4.75,5,2023Fall,1,Excellent,Moderate,Small
112484,HAA 99A,Tutorial - Senior Year 001,HAA,5.0,6.6,7,2024Fall,3,Excellent,Moderate,Small
112487,ASTRON 98,Research Tutorial in Astrophysics 001,ASTRON,4.58,8.64,16,2023Fall,1,Excellent,Heavy,Medium
112610,ESPP 78,Environmental Politics 001,ESPP,3.58,9.06,50,2024Fall,2,Satisfactory,Heavy,Medium
112754,GENED 1148,"Moctezuma’s Mexico Then and Now: Ancient Empires, Race Mixture, and Finding LatinX 001",GENED,3.83,5.35,70,2024Fall,3,Satisfactory,Moderate,Large
112770,ECON 2810B,Labor Economics and Labor Market Institutions 001,ECON,3.25,6.42,14,2025Spring,2,Below Average,Moderate,Small
112798,APMTH 201,Physical Mathematics I 001,APMTH,3.94,10.0,55,2025Spring,3,Satisfactory,Heavy,Large
112823,RUSS BA,Intermediate Russian I 002,RUSS,4.86,11.71,8,2024Fall,3,Excellent,Heavy,Small
112835,RUSS 102,Advanced Russian: Introduction to the Language of Social Sciences and the Media 001,RUSS,3.6,6.2,7,2022Fall,1,Satisfactory,Moderate,Small
112854,RUSS 112,Fourth-Year Russian: Russian Media and Popular Culture 001,RUSS,4.71,8.71,8,2025Spring,2,Excellent,Heavy,Small
112869,ARABIC 241AR,"Advanced Modern Arabic Bridge: Language, Literature, and Culture I 001",ARABIC,5.0,8.86,8,2023Fall,2,Excellent,Heavy,Small
112871,MATH 55B,Studies in Real and Complex analysis 001,MATH,4.74,17.85,62,2025Spring,3,Excellent,Heavy,Large
112874,SOCIOL 2203,Advanced Quantitative Research Methods 001,SOCIOL,4.08,6.77,18,2025Spring,2,Good,Moderate,Medium
112880,TDM 110,Foundations in Acting: Pathways 001,TDM,4.88,3.0,11,2025Spring,2,Excellent,Light,Small
112899,CHNSE 107A,Intermediate Literary Chinese 001,CHNSE,4.83,11.33,6,2022Fall,1,Excellent,Heavy,Small
112920,GERMAN 20A,Intermediate German 001,GERMAN,5.0,10.4,7,2024Fall,3,Excellent,Heavy,Small
112942,ECON 2020A,Microeconomic Theory I 001,ECON,3.24,10.5,37,2024Fall,3,Below Average,Heavy,Medium
112945,HEBREW 165,Philosophy and Law: Readings in Maimonides’ Mishneh Torah 001,HEBREW,4.4,3.8,9,2022Fall,1,Good,Light,Small
112954,CHEM 135,Experimental Synthetic Organic Chemistry LAB,CHEM,4.67,2.8,7,2025Spring,1,Excellent,Light,Small
112960,COMPSCI 51,Abstraction and Design in Computation 001,COMPSCI,3.06,11.05,33,2025Spring,3,Below Average,Heavy,Medium
112976,CHEM 160,The Quantum World LEC,CHEM,4.55,5.78,57,2024Fall,3,Excellent,Moderate,Large
113055,AFVS 153BR,Intermediate Animation: Intermediate Studio Course 001,AFVS,5.0,9.25,10,2024Fall,4,Excellent,Heavy,Small
113094,PSY 971,Contemporary Issues in Psychology: Intensive Cross-level Analyses 001,PSY,4.47,5.57,56,2025Spring,6,Good,Moderate,Large
113210,GOV 1796,"Central Challenges of American National Security, Strategy, and the Press 001",GOV,5.0,11.5,9,2024Fall,3,Excellent,Heavy,Small
113217,CHEM 161,Statistical Thermodynamics LEC,CHEM,3.8,7.0,17,2025Spring,3,Satisfactory,Moderate,Medium
113249,CHNSE 106B,Introduction to Literary Sinitic 001,CHNSE,4.67,4.8,9,2025Spring,2,Excellent,Moderate,Small
113262,ASTRON 191,Astrophysics Laboratory 001,ASTRON,4.33,16.5,6,2023Spring,1,Good,Heavy,Small
113270,COMPSCI 146,Computer Architecture 001,COMPSCI,4.36,6.44,16,2024Spring,2,Good,Moderate,Medium
113276,BPH 208,Human Physiology 001,BPH,3.88,4.0,14,2024Fall,3,Satisfactory,Moderate,Small
113296,COMPSCI 2280,Computational Learning Theory 001,COMPSCI,3.5,9.48,38,2025Spring,1,Satisfactory,Heavy,Medium
